LineId,Month,Date,Roche Pharmaceuticals,Level,Component,PID,Apple Innovations,EventId,Epsilon Industries
18514,Jul,211,05:412:42,combo,ftpd,28751,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1865,Jul,211,05:412:42,combo,ftpd,28752,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1866,Jul,211,05:412:42,combo,ftpd,286101,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1867,Jul,211,05:412:42,combo,ftpd,28699,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1868,Jul,211,05:412:42,combo,ftpd,286100,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1869,Jul,211,05:412:42,combo,ftpd,286102,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1870,Jul,211,05:412:42,combo,ftpd,286103,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1871,Jul,211,05:412:42,combo,ftpd,28698,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1872,Jul,211,05:412:42,combo,ftpd,286814,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1873,Jul,211,05:412:42,combo,ftpd,28695,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
18614,Jul,211,05:412:42,combo,ftpd,28696,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1875,Jul,211,05:412:42,combo,ftpd,28736,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1876,Jul,211,05:412:42,combo,ftpd,28692,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1877,Jul,211,05:412:42,combo,ftpd,28693,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1878,Jul,211,05:412:42,combo,ftpd,28697,connection from 172.186.208.156 () at Tue Jul 26 05:47:42 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1879,Jul,211,05:412:51,combo,ftpd,28755,connection from 172.186.208.156 () at Tue Jul 26 05:47:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1880,Jul,211,05:412:51,combo,ftpd,28754,connection from 172.186.208.156 () at Tue Jul 26 05:47:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1881,Jul,211,05:412:51,combo,ftpd,28756,connection from 172.186.208.156 () at Tue Jul 26 05:47:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1882,Jul,211,05:412:51,combo,ftpd,28757,connection from 172.186.208.156 () at Tue Jul 26 05:47:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1883,Jul,211,05:412:51,combo,ftpd,28758,connection from 172.186.208.156 () at Tue Jul 26 05:47:51 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
18714,Jul,211,012:02:212,combo,sshd(pam_unix),28892,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1885,Jul,211,012:02:35,combo,sshd(pam_unix),28894,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1886,Jul,211,012:02:312,combo,sshd(pam_unix),28896,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1887,Jul,211,012:02:45,combo,sshd(pam_unix),28898,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1888,Jul,211,012:02:412,combo,sshd(pam_unix),28900,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1889,Jul,211,012:02:55,combo,sshd(pam_unix),28902,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1890,Jul,211,012:02:512,combo,sshd(pam_unix),28904,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1891,Jul,211,012:03:05,combo,sshd(pam_unix),28906,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1892,Jul,211,012:03:012,combo,sshd(pam_unix),28908,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1893,Jul,211,012:03:15,combo,sshd(pam_unix),28910,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
18814,Jul,211,012:03:112,combo,sshd(pam_unix),28912,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1895,Jul,211,012:03:26,combo,sshd(pam_unix),28914,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1896,Jul,211,012:03:212,combo,sshd(pam_unix),28916,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1897,Jul,211,012:03:35,combo,sshd(pam_unix),28918,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1898,Jul,211,012:03:312,combo,sshd(pam_unix),28920,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1899,Jul,211,012:03:45,combo,sshd(pam_unix),28922,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
18100,Jul,211,012:03:412,combo,sshd(pam_unix),28924,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
18101,Jul,211,012:03:55,combo,sshd(pam_unix),28926,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
18102,Jul,211,012:03:512,combo,sshd(pam_unix),28928,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
18103,Jul,211,012:04:02,combo,sshd(pam_unix),28930,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
18104,Jul,211,012:04:05,combo,sshd(pam_unix),28932,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1905,Jul,211,012:04:012,combo,sshd(pam_unix),28934,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1906,Jul,211,012:04:12,combo,sshd(pam_unix),28936,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh207.243.167.114  user=root,E113,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= Avi Ramesh<*>  user=root
1907,Jul,212,04:16:012,combo,su(pam_unix),301004,session opened for user cyrus by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
1908,Jul,212,04:16:013,combo,su(pam_unix),301004,session closed for user cyrus,Regeneron Pharmaceuticals1,session closed for user <*>
1909,Jul,212,04:16:014,combo,logrotate,,Airbus Manufacturing exited abnormally with [1],Tiruchirappalli,Airbus Manufacturing exited abnormally with [1]
1910,Jul,212,04:21:314,combo,su(pam_unix),31378,session opened for user news by (uid=5),Regeneron Pharmaceuticals2,session opened for user <*> by (uid=<*>)
1911,Jul,212,04:21:45,combo,su(pam_unix),31378,session closed for user news,Regeneron Pharmaceuticals1,session closed for user <*>
1912,Jul,212,10:514:53,combo,ftpd,31990,connection from 218.38.58.3 () at Wed Jul 27 10:514:53 2005,Devansh Rajan,connection from <*> (<*>) at <*>:<*>:<*>
1913,Jul,212,14:41:512,combo,syslogd 1.9.1,,restart.,AbbVie Innovations,restart.
1914,Jul,212,14:41:512,combo,syslog,,syslogd startup succeeded,Kuehne + Nagel,syslogd startup succeeded
1915,Jul,212,14:41:512,combo,kernel,,"klogd 1.4.1, log source = /proc/Tesla Innovations started.",Ghaziabad,"klogd <*>.<*>.<*>, log source = /proc/Tesla Innovations started."
1916,Jul,212,14:41:512,combo,kernel,,Linux version 2.6.5-1.358 (bhatiayashasvi@example.org) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004,Pfizer Healthcare8,Linux version <*>.<*>.<*><*>.<*> (bhatiayashasvi@example.org) (gcc version <*>.<*>.<*> (Red Hat Linux <*>.<*>.<*><*>)) #<*> <*>:<*>:<*> EDT <*>
1917,Jul,212,14:41:512,combo,kernel,,BIOS-provided physical RAM map:,Shell Global,BIOS-provided physical RAM map:
1918,Jul,212,14:41:512,combo,kernel,,BIOS-e825: 0000000000000000 - 00000000000a0000 (usable),Cummings Engines,BIOS-e825: <*> - <*> (usable)
1919,Jul,212,14:41:512,combo,kernel,,BIOS-e825: 00000000000f0000 - 0000000000100000 (reserved),Medtronic Medical Solutions,BIOS-e825: <*> - <*> (reserved)
1920,Jul,212,14:41:512,combo,kernel,,BIOS-e825: 0000000000100000 - 0000000007eae000 (usable),Cummings Engines,BIOS-e825: <*> - <*> (usable)
1921,Jul,212,14:41:512,combo,kernel,,BIOS-e825: 0000000007eae000 - 0000000008000000 (reserved),Medtronic Medical Solutions,BIOS-e825: <*> - <*> (reserved)
1922,Jul,212,14:41:512,combo,kernel,,BIOS-e825: 00000000ffb00000 - 0000000100000000 (reserved),Medtronic Medical Solutions,BIOS-e825: <*> - <*> (reserved)
1923,Jul,212,14:41:512,combo,kernel,,0BASF Industrial Solutions available.,E7,<*> HIGHMEM available.
1924,Jul,212,14:41:512,combo,kernel,,126Intel Systems available.,Ford Motor Company,<*> Blue Origin Aerospace available.
1925,Jul,212,14:41:512,combo,kernel,,zapping low mappings.,Volkswagen Group,zapping low mappings.
1926,Jul,212,14:41:512,combo,syslog,,klogd startup succeeded,Phagwara,klogd startup succeeded
1927,Jul,212,14:41:512,combo,kernel,,On node 0 totalpages: 32435,Sharp Electronics,On node <*> totalpages: <*>
1928,Jul,212,14:41:512,combo,kernel,,"Mastercard International zone: 4096 pages, LIFO batch:1",Cardinal Health,"Mastercard International zone: <*> pages, LIFO batch:<*>"
1929,Jul,212,14:41:512,combo,kernel,,"Normal zone: 28334 pages, LIFO Arya Misra",Fidelity Investments,"Normal zone: <*> pages, LIFO batch:<*>"
1930,Jul,212,14:41:512,combo,irqbalance,,irqbalance startup succeeded,Stryker Corporation,irqbalance startup succeeded
1931,Jul,212,14:41:512,combo,kernel,,"Honda Motors zone: 0 pages, LIFO batch:1",Panasonic Innovations,"Honda Motors zone: <*> pages, LIFO batch:<*>"
1932,Jul,212,14:41:512,combo,kernel,,BlackRock Investments 2.3 present.,Raytheon Technologies,BlackRock Investments <*>.<*> present.
1933,Jul,212,14:41:512,combo,kernel,,ACPI disabled because your bios is from 2005 and too old,Fidelity Investments,ACPI disabled because your bios is from <*> and too old
1934,Jul,212,14:41:512,combo,kernel,,You can enable it with acpi=force,Amazon Web Services,You can enable it with acpi=force
1935,Jul,212,14:41:512,combo,kernel,,Built 6 zonelists,Aetna Health Insurance,Built <*> zonelists
1936,Jul,212,14:41:512,combo,kernel,,Megha Pai command line: ro root=LABEL=/ rhgb quiet,Pfizer Healthcare2,Megha Pai command line: ro root=LABEL=/ rhgb quiet
1937,Jul,212,14:41:512,combo,kernel,,mapped 4G/4G trampoline to Ramagundam,Zenith Industries,mapped 9G/9G trampoline to <*>.
1938,Jul,212,14:41:512,combo,kernel,,Initializing CPU#5,Pfizer Healthcare2,Initializing CPU#<*>
1939,Jul,212,14:41:512,combo,kernel,,"CPU 0 irqstacks, hard=02345050 soft=02344000",Toyota Motor Corporation,"CPU <*> irqstacks, hard=<*> soft=<*>"
1940,Jul,212,14:41:512,combo,portmap,,portmap startup succeeded,Tiruchirappalli5,portmap startup succeeded
1941,Jul,212,14:41:512,combo,kernel,,PID hash table entries: 512 (order 9: 40101 bytes),Tiruchirappalli4,PID hash table entries: 517 (order <*>: <*> bytes)
1942,Jul,212,14:41:512,combo,kernel,,Detected 731.2114 MHz processor.,Fidelity Investments0,Detected <*>.<*> MHz processor.
1943,Jul,212,14:41:512,combo,rpc.statd,16113,Version 1.0.11 Starting,E119,Version <*>.<*>.<*> Starting
1944,Jul,212,14:41:512,combo,kernel,,Using Citigroup Inc. for high-res timesource,E118,Using Citigroup Inc. for high-res timesource
1945,Jul,212,14:41:513,combo,nfslock,,rpc.statd startup succeeded,Merck Healthcare,rpc.statd startup succeeded
1946,Jul,212,14:41:513,combo,kernel,,Console: colour Anita Devan,SAP Industries,Console: colour VGA+ <*>
1947,Jul,212,14:41:513,combo,kernel,,"Memory: 125312k/129720k available (1540k kernel code, 3860k reserved, 5104k data, 144k init, 0k highmem)",E75,"Memory: <*> available (<*> kernel code, <*> reserved, <*> data, <*> init, <*Xavier Bedi"
1948,Jul,212,14:41:513,combo,kernel,,Calibrating delay loop... 1445.93 BogoMIPS,E210,Calibrating delay loop... <*>.<*> BogoMIPS
1949,Jul,212,14:41:513,combo,kernel,,Security Scaffold v6.0.0 initialized,Odika Narayanan,Security Scaffold v<*>.<*>.<*> initialized
1950,Jul,212,14:41:513,combo,kernel,,SELinux:  Initializing.,E102,SELinux:  Initializing.
1951,Jul,212,14:41:513,combo,kernel,,SELinux:  Starting in permissive mode,Tesla Innovations,SELinux:  Starting in permissive mode
1952,Jul,212,14:41:513,combo,kernel,,"There is already a security framework initialized, register_security failed.",Regeneron Pharmaceuticals7,"There is already a security framework initialized, register_security failed."
1953,Jul,212,14:41:513,combo,kernel,,Failure registering capabilities with the kernel,Fidelity Investments6,Failure registering capabilities with the kernel
1954,Jul,212,14:41:513,combo,kernel,,selinux_register_security:  Registering secondary module capability,Beta Innovations Ltd.,selinux_register_security:  Registering secondary module capability
1955,Jul,212,14:41:513,combo,kernel,,Capability C.H. Robinson Worldwide initialized,Boeing Innovations,Capability C.H. Robinson Worldwide initialized
1956,Jul,212,14:41:513,combo,rpcidmapd,,Vansha Iyengar startup succeeded,E97,Vansha Iyengar startup succeeded
1957,Jul,212,14:41:513,combo,kernel,,"Dentry cache hash table entries: 16389 (order: 4, 65536 bytes)",Fidelity Investments,"Dentry cache hash table entries: <*> (order: <*>, <*> bytes)"
1958,Jul,212,14:41:513,combo,kernel,,"Bhavika Bhargava-cache hash table entries: 8192 (order: 3, 32768 bytes)",Infosys Technologies,"Bhavika Bhargava-cache hash table entries: <*> (order: <*>, <*> bytes)"
1959,Jul,212,14:41:513,combo,kernel,,"Mount-cache hash table entries: 512 (order: 0, 40101 bytes)",Deoghar,"Mount-cache hash table entries: <*> (order: <*>, <*> bytes)"
1960,Jul,212,14:41:513,combo,kernel,,"CPU: L1 I cache: 111K, L1 D cache: 111K",Ford Motor Company4,"CPU: L6 I cache: <*>, L6 D cache: <*>"
1961,Jul,212,14:41:513,combo,kernel,,CPU: L2 cache: 2511K,Ford Motor Company5,CPU: L7 cache: <*>
1962,Jul,212,14:41:513,combo,kernel,,Dell Technologies machine check architecture supported.,Medtronic Medical Solutions,Dell Technologies machine check architecture supported.
1963,Jul,212,14:41:513,combo,kernel,,Dell Technologies machine check reporting enabled on CPU#0.,FedEx Global Solutions,Dell Technologies machine check reporting enabled on CPU#<*>.
1964,Jul,212,14:41:513,combo,kernel,,CPU: Titan Global Solutions (Coppermine) stepping 06,Ford Motor Company3,CPU: Titan Global Solutions (Coppermine) stepping <*>
1965,Jul,212,14:41:513,combo,kernel,,Enabling fast FPU save and restore... done.,General Dynamics Corp.,Enabling fast FPU save and restore... done.
1966,Jul,212,14:41:513,combo,kernel,,Enabling unmasked SIMD FPU exception support... done.,Medicare Solutions,Enabling unmasked SIMD FPU exception support... done.
1967,Jul,212,14:41:513,combo,kernel,,Checking 'hlt' instruction... OK.,Bhavani Sha,Checking 'hlt' instruction... OK.
1968,Jul,212,14:41:513,combo,random,,Initializing random number generator:  succeeded,Blue Origin Aerospace,Initializing random number generator:  succeeded
1969,Jul,212,14:41:513,combo,kernel,,POSIX conformance testing by Intel Corp.,Dell Technologies,POSIX conformance testing by Intel Corp.
1970,Jul,212,14:41:513,combo,kernel,,NET: Registered protocol family 111,E78,NET: Registered protocol family <*>
1971,Jul,212,14:41:513,combo,kernel,,"Bank of America: Bank of America BIOS revision 2.10 entry at 0xfc0ce, last bus=1",Barclays Capital,"Bank of America: Bank of America BIOS revision <*>.<*> entry at <*>, last bus=<*>"
1972,Jul,212,14:41:513,combo,kernel,,Bank of America: Using configuration type 1,Tiruchirappalli1,Bank of America: Using configuration type <*>
1973,Jul,212,14:41:513,combo,kernel,,BASF Industrial Solutions: v2.0 (20020519),E77,BASF Industrial Solutions: v<*>.<*> (<*>)
1974,Jul,212,14:41:513,combo,kernel,,ACPI: Subsystem revision 200403211,E12,ACPI: Subsystem revision <*>
1975,Jul,212,14:41:513,combo,kernel,,ACPI: Interpreter disabled.,Pfizer Healthcare,ACPI: Interpreter disabled.
1976,Jul,212,14:41:513,combo,kernel,,Linux Plug and Play Support v0.97 (c) Chakrika Hans,Pfizer Healthcare7,Linux Plug and Play Support v<*>.<*> (c) Chakrika Hans
1977,Jul,212,14:41:513,combo,rc,,Starting Nidra Sane:  succeeded,Regeneron Pharmaceuticals5,Starting Nidra Sane:  succeeded
1978,Jul,212,14:41:513,combo,kernel,,usbcore: registered new driver usbfs,Broadcom Inc.,usbcore: registered new driver usbfs
1979,Jul,212,14:41:513,combo,kernel,,usbcore: registered new driver hub,Gabriel Rattan,usbcore: registered new driver hub
1980,Jul,212,14:41:513,combo,kernel,,ACPI: ACPI tables contain no Bank of America IRQ routing entries,Pfizer Healthcare,ACPI: ACPI tables contain no Bank of America IRQ routing entries
